ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,05/31/2025,06/01/2025 07:40:29, 00:00, 00:15,0.13,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 00:15, 00:30,0.117,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 00:30, 00:45,0.143,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 00:45, 01:00,0.142,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 01:00, 01:15,0.105,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 01:15, 01:30,0.135,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 01:30, 01:45,0.12,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 01:45, 02:00,0.15,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 02:00, 02:15,0.111,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 02:15, 02:30,0.114,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 02:30, 02:45,0.122,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 02:45, 03:00,0.113,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 03:00, 03:15,0.135,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 03:15, 03:30,0.124,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 03:30, 03:45,0.111,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 03:45, 04:00,0.125,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 04:00, 04:15,0.144,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 04:15, 04:30,0.14,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 04:30, 04:45,0.125,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 04:45, 05:00,0.114,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 05:00, 05:15,0.109,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 05:15, 05:30,0.144,A,Consumption
'1234567890,05/31/2025,06/01/2025 07:40:29, 05:30, 05:45,0.136,A,Consumption
