ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,05/19/2025,05/20/2025 07:40:29, 00:00, 00:15,0.154,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 00:15, 00:30,0.159,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 00:30, 00:45,0.198,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 00:45, 01:00,0.174,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 01:00, 01:15,0.159,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 01:15, 01:30,0.152,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 01:30, 01:45,0.194,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 01:45, 02:00,0.151,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 02:00, 02:15,0.178,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 02:15, 02:30,0.166,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 02:30, 02:45,0.154,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 02:45, 03:00,0.175,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 03:00, 03:15,0.134,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 03:15, 03:30,0.169,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 03:30, 03:45,0.152,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 03:45, 04:00,0.177,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 04:00, 04:15,0.178,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 04:15, 04:30,0.176,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 04:30, 04:45,0.145,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 04:45, 05:00,0.185,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 05:00, 05:15,0.2,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 05:15, 05:30,0.152,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 05:30, 05:45,0.16,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 05:45, 06:00,0.181,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 06:00, 06:15,0.165,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 06:15, 06:30,0.194,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 06:30, 06:45,0.191,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 06:45, 07:00,0.149,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 07:00, 07:15,0.68,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 07:15, 07:30,0.976,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 07:30, 07:45,0.682,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 07:45, 08:00,0.315,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 08:00, 08:15,0.336,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 08:15, 08:30,0.309,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 08:30, 08:45,0.326,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 08:45, 09:00,0.303,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 09:00, 09:15,0.317,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 09:15, 09:30,0.296,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 09:30, 09:45,0.339,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 09:45, 10:00,0.287,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 10:00, 10:15,0.341,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 10:15, 10:30,0.349,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 10:30, 10:45,0.348,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 10:45, 11:00,0.41,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 11:00, 11:15,0.491,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 11:15, 11:30,0.752,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 11:30, 11:45,0.812,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 11:45, 12:00,0.868,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 12:00, 12:15,0.819,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 12:15, 12:30,0.775,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 12:30, 12:45,1.117,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 12:45, 13:00,1.113,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 13:00, 13:15,0.485,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 13:15, 13:30,1.018,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 13:30, 13:45,0.99,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 13:45, 14:00,1.058,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 14:00, 14:15,1.157,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 14:15, 14:30,1.19,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 14:30, 14:45,1.052,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 14:45, 15:00,1.096,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 15:00, 15:15,1.119,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 15:15, 15:30,0.514,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 15:30, 15:45,0.522,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 15:45, 16:00,0.533,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 16:00, 16:15,0.558,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 16:15, 16:30,0.48,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 16:30, 16:45,0.495,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 16:45, 17:00,0.467,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 17:00, 17:15,0.799,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 17:15, 17:30,0.87,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 17:30, 17:45,0.874,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 17:45, 18:00,0.856,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 18:00, 18:15,0.813,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 18:15, 18:30,0.864,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 18:30, 18:45,0.834,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 18:45, 19:00,0.433,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 19:00, 19:15,0.975,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 19:15, 19:30,1.658,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 19:30, 19:45,1.617,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 19:45, 20:00,1.037,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 20:00, 20:15,1.036,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 20:15, 20:30,1.04,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 20:30, 20:45,1.01,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 20:45, 21:00,0.974,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 21:00, 21:15,0.982,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 21:15, 21:30,0.369,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 21:30, 21:45,0.361,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 21:45, 22:00,0.359,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 22:00, 22:15,0.288,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 22:15, 22:30,0.308,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 22:30, 22:45,0.337,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 22:45, 23:00,0.313,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 23:00, 23:15,0.18,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 23:15, 23:30,0.173,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 23:30, 23:45,0.191,A,Consumption
'1234567890,05/19/2025,05/20/2025 07:40:29, 23:45, 24:00,0.172,A,Consumption
