ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,05/22/2025,05/23/2025 07:40:29, 00:00, 00:15,0.114,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 00:15, 00:30,0.121,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 00:30, 00:45,0.113,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 00:45, 01:00,0.117,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 01:00, 01:15,0.132,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 01:15, 01:30,0.117,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 01:30, 01:45,0.12,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 01:45, 02:00,0.102,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 02:00, 02:15,0.146,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 02:15, 02:30,0.12,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 02:30, 02:45,0.116,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 02:45, 03:00,0.104,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 03:00, 03:15,0.132,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 03:15, 03:30,0.143,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 03:30, 03:45,0.102,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 03:45, 04:00,0.107,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 04:00, 04:15,0.107,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 04:15, 04:30,0.13,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 04:30, 04:45,0.146,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 04:45, 05:00,0.122,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 05:00, 05:15,0.117,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 05:15, 05:30,0.138,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 05:30, 05:45,0.137,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 05:45, 06:00,0.112,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 06:00, 06:15,0.108,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 06:15, 06:30,0.118,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 06:30, 06:45,0.139,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 06:45, 07:00,0.561,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 07:00, 07:15,0.828,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 07:15, 07:30,0.677,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 07:30, 07:45,0.575,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 07:45, 08:00,0.161,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 08:00, 08:15,0.189,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 08:15, 08:30,0.251,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 08:30, 08:45,0.214,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 08:45, 09:00,0.199,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 09:00, 09:15,0.71,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 09:15, 09:30,0.712,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 09:30, 09:45,0.713,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 09:45, 10:00,0.721,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 10:00, 10:15,0.834,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 10:15, 10:30,0.911,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 10:30, 10:45,0.902,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 10:45, 11:00,0.507,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 11:00, 11:15,0.556,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 11:15, 11:30,1.152,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 11:30, 11:45,1.585,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 11:45, 12:00,1.62,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 12:00, 12:15,1.925,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 12:15, 12:30,1.981,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 12:30, 12:45,2.072,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 12:45, 13:00,0.972,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 13:00, 13:15,1.001,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 13:15, 13:30,1.524,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 13:30, 13:45,1.669,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 13:45, 14:00,1.692,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 14:00, 14:15,1.552,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 14:15, 14:30,1.56,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 14:30, 14:45,1.678,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 14:45, 15:00,1.148,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 15:00, 15:15,1.231,A,Consumption
'1234567890,05/22/2025,05/23/2025 07:40:29, 15:15, 15:30,1.196,A,Consumption
