ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,05/14/2025,05/15/2025 07:40:29, 00:00, 00:15,0.171,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 00:15, 00:30,0.174,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 00:30, 00:45,0.175,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 00:45, 01:00,0.167,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 01:00, 01:15,0.192,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 01:15, 01:30,0.192,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 01:30, 01:45,0.176,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 01:45, 02:00,0.154,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 02:00, 02:15,0.169,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 02:15, 02:30,0.163,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 02:30, 02:45,0.187,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 02:45, 03:00,0.173,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 03:00, 03:15,0.166,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 03:15, 03:30,0.164,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 03:30, 03:45,0.196,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 03:45, 04:00,0.189,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 04:00, 04:15,0.156,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 04:15, 04:30,0.163,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 04:30, 04:45,0.142,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 04:45, 05:00,0.179,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 05:00, 05:15,0.148,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 05:15, 05:30,0.151,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 05:30, 05:45,0.188,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 05:45, 06:00,0.167,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 06:00, 06:15,0.152,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 06:15, 06:30,0.148,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 06:30, 06:45,0.152,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 06:45, 07:00,0.18,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 07:00, 07:15,0.361,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 07:15, 07:30,0.862,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 07:30, 07:45,1.066,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 07:45, 08:00,1.087,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 08:00, 08:15,0.457,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 08:15, 08:30,0.502,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 08:30, 08:45,0.433,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 08:45, 09:00,0.508,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 09:00, 09:15,0.525,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 09:15, 09:30,0.56,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 09:30, 09:45,0.562,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 09:45, 10:00,0.603,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 10:00, 10:15,0.648,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 10:15, 10:30,0.556,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 10:30, 10:45,0.676,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 10:45, 11:00,0.668,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 11:00, 11:15,0.604,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 11:15, 11:30,0.628,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 11:30, 11:45,0.613,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 11:45, 12:00,0.56,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 12:00, 12:15,1.008,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 12:15, 12:30,0.967,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 12:30, 12:45,1.075,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 12:45, 13:00,1.079,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 13:00, 13:15,1.095,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 13:15, 13:30,1.069,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 13:30, 13:45,1.071,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 13:45, 14:00,0.756,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 14:00, 14:15,0.618,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 14:15, 14:30,1.209,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 14:30, 14:45,1.304,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 14:45, 15:00,1.192,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 15:00, 15:15,1.197,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 15:15, 15:30,1.132,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 15:30, 15:45,1.136,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 15:45, 16:00,1.217,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 16:00, 16:15,1.185,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 16:15, 16:30,0.879,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 16:30, 16:45,0.965,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 16:45, 17:00,1.037,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 17:00, 17:15,0.923,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 17:15, 17:30,0.922,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 17:30, 17:45,0.97,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 17:45, 18:00,0.878,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 18:00, 18:15,0.555,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 18:15, 18:30,0.548,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 18:30, 18:45,1.159,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 18:45, 19:00,1.031,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 19:00, 19:15,1.086,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 19:15, 19:30,1.943,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 19:30, 19:45,1.866,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 19:45, 20:00,1.895,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 20:00, 20:15,1.204,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 20:15, 20:30,0.399,A,Consumption
'1234567890,05/14/2025,05/15/2025 07:40:29, 20:30, 20:45,0.472,A,Consumption
