ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,05/18/2025,05/19/2025 07:40:29, 00:00, 00:15,0.16,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 00:15, 00:30,0.134,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 00:30, 00:45,0.153,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 00:45, 01:00,0.121,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 01:00, 01:15,0.159,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 01:15, 01:30,0.181,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 01:30, 01:45,0.145,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 01:45, 02:00,0.19,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 02:00, 02:15,0.15,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 02:15, 02:30,0.187,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 02:30, 02:45,0.155,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 02:45, 03:00,0.199,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 03:00, 03:15,0.181,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 03:15, 03:30,0.147,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 03:30, 03:45,0.144,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 03:45, 04:00,0.152,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 04:00, 04:15,0.166,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 04:15, 04:30,0.173,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 04:30, 04:45,0.159,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 04:45, 05:00,0.158,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 05:00, 05:15,0.177,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 05:15, 05:30,0.17,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 05:30, 05:45,0.179,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 05:45, 06:00,0.164,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 06:00, 06:15,0.194,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 06:15, 06:30,0.198,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 06:30, 06:45,0.176,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 06:45, 07:00,0.159,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 07:00, 07:15,0.85,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 07:15, 07:30,0.998,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 07:30, 07:45,0.336,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 07:45, 08:00,0.38,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 08:00, 08:15,0.399,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 08:15, 08:30,0.419,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 08:30, 08:45,0.39,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 08:45, 09:00,0.402,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 09:00, 09:15,0.375,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 09:15, 09:30,0.35,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 09:30, 09:45,0.356,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 09:45, 10:00,0.426,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 10:00, 10:15,0.421,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 10:15, 10:30,0.799,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 10:30, 10:45,0.834,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 10:45, 11:00,0.834,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 11:00, 11:15,0.824,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 11:15, 11:30,0.82,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 11:30, 11:45,0.788,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 11:45, 12:00,0.435,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 12:00, 12:15,0.462,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 12:15, 12:30,1.105,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 12:30, 12:45,1.117,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 12:45, 13:00,1.516,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 13:00, 13:15,1.433,A,Consumption
'1234567890,05/18/2025,05/19/2025 07:40:29, 13:15, 13:30,1.03,A,Consumption
