ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,05/06/2025,05/07/2025 07:40:29, 00:00, 00:15,0.146,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 00:15, 00:30,0.123,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 00:30, 00:45,0.13,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 00:45, 01:00,0.149,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 01:00, 01:15,0.118,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 01:15, 01:30,0.141,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 01:30, 01:45,0.116,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 01:45, 02:00,0.14,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 02:00, 02:15,0.13,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 02:15, 02:30,0.111,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 02:30, 02:45,0.121,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 02:45, 03:00,0.116,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 03:00, 03:15,0.104,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 03:15, 03:30,0.101,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 03:30, 03:45,0.117,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 03:45, 04:00,0.101,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 04:00, 04:15,0.108,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 04:15, 04:30,0.136,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 04:30, 04:45,0.135,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 04:45, 05:00,0.137,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 05:00, 05:15,0.116,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 05:15, 05:30,0.145,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 05:30, 05:45,0.13,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 05:45, 06:00,0.106,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 06:00, 06:15,0.107,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 06:15, 06:30,0.135,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 06:30, 06:45,0.109,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 06:45, 07:00,0.125,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 07:00, 07:15,0.508,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 07:15, 07:30,0.718,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 07:30, 07:45,0.518,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 07:45, 08:00,0.515,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 08:00, 08:15,0.129,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 08:15, 08:30,0.106,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 08:30, 08:45,0.556,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 08:45, 09:00,0.555,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 09:00, 09:15,0.536,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 09:15, 09:30,0.474,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 09:30, 09:45,0.461,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 09:45, 10:00,0.463,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 10:00, 10:15,0.13,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 10:15, 10:30,0.746,A,Consumption
'1234567890,05/06/2025,05/07/2025 07:40:29, 10:30, 10:45,0.708,A,Consumption
