ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/17/2025,06/18/2025 07:40:29, 00:00, 00:15,0.244,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 00:15, 00:30,0.211,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 00:30, 00:45,0.211,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 00:45, 01:00,0.2,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 01:00, 01:15,0.178,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 01:15, 01:30,0.188,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 01:30, 01:45,0.193,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 01:45, 02:00,0.172,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 02:00, 02:15,0.166,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 02:15, 02:30,0.207,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 02:30, 02:45,0.192,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 02:45, 03:00,0.202,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 03:00, 03:15,0.153,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 03:15, 03:30,0.182,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 03:30, 03:45,0.165,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 03:45, 04:00,0.152,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 04:00, 04:15,0.173,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 04:15, 04:30,0.137,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 04:30, 04:45,0.155,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 04:45, 05:00,0.177,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 05:00, 05:15,0.166,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 05:15, 05:30,0.161,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 05:30, 05:45,0.15,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 05:45, 06:00,0.144,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 06:00, 06:15,0.196,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 06:15, 06:30,0.149,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 06:30, 06:45,0.157,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 06:45, 07:00,0.156,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 07:00, 07:15,0.883,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 07:15, 07:30,1.094,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 07:30, 07:45,1.165,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 07:45, 08:00,0.849,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 08:00, 08:15,0.38,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 08:15, 08:30,0.441,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 08:30, 08:45,0.372,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 08:45, 09:00,0.43,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 09:00, 09:15,0.524,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 09:15, 09:30,0.61,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 09:30, 09:45,0.533,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 09:45, 10:00,0.576,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 10:00, 10:15,0.516,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 10:15, 10:30,0.529,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 10:30, 10:45,0.581,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 10:45, 11:00,0.491,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 11:00, 11:15,0.563,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 11:15, 11:30,0.978,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 11:30, 11:45,1.032,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 11:45, 12:00,0.955,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 12:00, 12:15,1.11,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 12:15, 12:30,1.466,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 12:30, 12:45,1.415,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 12:45, 13:00,1.024,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 13:00, 13:15,0.741,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 13:15, 13:30,1.216,A,Consumption
'1234567890,06/17/2025,06/18/2025 07:40:29, 13:30, 13:45,1.787,A,Consumption
