ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/03/2025,06/04/2025 07:40:29, 00:00, 00:15,0.208,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 00:15, 00:30,0.212,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 00:30, 00:45,0.185,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 00:45, 01:00,0.203,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 01:00, 01:15,0.197,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 01:15, 01:30,0.172,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 01:30, 01:45,0.107,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 01:45, 02:00,0.15,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 02:00, 02:15,0.102,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 02:15, 02:30,0.13,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 02:30, 02:45,0.173,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 02:45, 03:00,0.175,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 03:00, 03:15,0.145,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 03:15, 03:30,0.169,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 03:30, 03:45,0.143,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 03:45, 04:00,0.141,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 04:00, 04:15,0.111,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 04:15, 04:30,0.135,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 04:30, 04:45,0.139,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 04:45, 05:00,0.135,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 05:00, 05:15,0.137,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 05:15, 05:30,0.164,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 05:30, 05:45,0.13,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 05:45, 06:00,0.135,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 06:00, 06:15,0.123,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 06:15, 06:30,0.147,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 06:30, 06:45,0.128,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 06:45, 07:00,0.589,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 07:00, 07:15,1.048,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 07:15, 07:30,0.964,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 07:30, 07:45,0.764,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 07:45, 08:00,0.314,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 08:00, 08:15,0.336,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 08:15, 08:30,0.337,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 08:30, 08:45,0.134,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 08:45, 09:00,0.48,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 09:00, 09:15,0.507,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 09:15, 09:30,0.472,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 09:30, 09:45,0.73,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 09:45, 10:00,0.783,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 10:00, 10:15,0.794,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 10:15, 10:30,0.452,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 10:30, 10:45,1.02,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 10:45, 11:00,0.689,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 11:00, 11:15,0.745,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 11:15, 11:30,0.759,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 11:30, 11:45,0.707,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 11:45, 12:00,1.193,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 12:00, 12:15,1.226,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 12:15, 12:30,0.572,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 12:30, 12:45,0.599,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 12:45, 13:00,0.586,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 13:00, 13:15,0.564,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 13:15, 13:30,1.021,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 13:30, 13:45,0.468,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 13:45, 14:00,0.457,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 14:00, 14:15,0.476,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 14:15, 14:30,0.975,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 14:30, 14:45,1.015,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 14:45, 15:00,0.947,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 15:00, 15:15,0.675,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 15:15, 15:30,0.661,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 15:30, 15:45,1.317,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 15:45, 16:00,1.342,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 16:00, 16:15,0.754,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 16:15, 16:30,0.714,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 16:30, 16:45,0.73,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 16:45, 17:00,1.32,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 17:00, 17:15,1.638,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 17:15, 17:30,1.604,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 17:30, 17:45,1.046,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 17:45, 18:00,1.012,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 18:00, 18:15,1.617,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 18:15, 18:30,1.716,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 18:30, 18:45,0.921,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 18:45, 19:00,1.469,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 19:00, 19:15,0.708,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 19:15, 19:30,1.13,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 19:30, 19:45,1.077,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 19:45, 20:00,1.084,A,Consumption
'1234567890,06/03/2025,06/04/2025 07:40:29, 20:00, 20:15,1.162,A,Consumption
