ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/02/2025,06/03/2025 07:40:29, 00:00, 00:15,0.158,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 00:15, 00:30,0.147,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 00:30, 00:45,0.133,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 00:45, 01:00,0.128,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 01:00, 01:15,0.128,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 01:15, 01:30,0.123,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 01:30, 01:45,0.109,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 01:45, 02:00,0.101,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 02:00, 02:15,0.103,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 02:15, 02:30,0.168,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 02:30, 02:45,0.125,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 02:45, 03:00,0.125,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 03:00, 03:15,0.144,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 03:15, 03:30,0.134,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 03:30, 03:45,0.148,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 03:45, 04:00,0.146,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 04:00, 04:15,0.12,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 04:15, 04:30,0.122,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 04:30, 04:45,0.137,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 04:45, 05:00,0.12,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 05:00, 05:15,0.133,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 05:15, 05:30,0.125,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 05:30, 05:45,0.124,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 05:45, 06:00,0.128,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 06:00, 06:15,0.105,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 06:15, 06:30,0.105,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 06:30, 06:45,0.124,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 06:45, 07:00,0.587,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 07:00, 07:15,0.924,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 07:15, 07:30,0.653,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 07:30, 07:45,0.272,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 07:45, 08:00,0.112,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 08:00, 08:15,0.14,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 08:15, 08:30,0.146,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 08:30, 08:45,0.12,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 08:45, 09:00,0.387,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 09:00, 09:15,0.459,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 09:15, 09:30,0.455,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 09:30, 09:45,0.433,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 09:45, 10:00,0.429,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 10:00, 10:15,0.533,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 10:15, 10:30,0.128,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 10:30, 10:45,0.107,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 10:45, 11:00,0.115,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 11:00, 11:15,0.115,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 11:15, 11:30,0.605,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 11:30, 11:45,0.615,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 11:45, 12:00,0.625,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 12:00, 12:15,0.684,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 12:15, 12:30,0.668,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 12:30, 12:45,0.663,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 12:45, 13:00,1.107,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 13:00, 13:15,0.506,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 13:15, 13:30,0.459,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 13:30, 13:45,0.462,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 13:45, 14:00,1.143,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 14:00, 14:15,1.172,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 14:15, 14:30,1.172,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 14:30, 14:45,1.156,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 14:45, 15:00,1.128,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 15:00, 15:15,1.788,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 15:15, 15:30,1.689,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 15:30, 15:45,1.123,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 15:45, 16:00,1.099,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 16:00, 16:15,1.672,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 16:15, 16:30,1.681,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 16:30, 16:45,1.271,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 16:45, 17:00,1.807,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 17:00, 17:15,1.215,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 17:15, 17:30,1.282,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 17:30, 17:45,1.224,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 17:45, 18:00,0.73,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 18:00, 18:15,0.806,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 18:15, 18:30,0.799,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 18:30, 18:45,0.601,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 18:45, 19:00,0.603,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 19:00, 19:15,1.242,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 19:15, 19:30,1.239,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 19:30, 19:45,1.217,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 19:45, 20:00,1.223,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 20:00, 20:15,1.179,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 20:15, 20:30,0.137,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 20:30, 20:45,0.148,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 20:45, 21:00,0.115,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 21:00, 21:15,0.474,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 21:15, 21:30,0.443,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 21:30, 21:45,0.434,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 21:45, 22:00,0.43,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 22:00, 22:15,0.435,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 22:15, 22:30,0.128,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 22:30, 22:45,0.115,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 22:45, 23:00,0.13,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 23:00, 23:15,0.206,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 23:15, 23:30,0.212,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 23:30, 23:45,0.233,A,Consumption
'1234567890,06/02/2025,06/03/2025 07:40:29, 23:45, 24:00,0.223,A,Consumption
