ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/07/2025,06/08/2025 07:40:29, 00:00, 00:15,0.238,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 00:15, 00:30,0.225,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 00:30, 00:45,0.214,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 00:45, 01:00,0.201,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 01:00, 01:15,0.197,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 01:15, 01:30,0.117,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 01:30, 01:45,0.144,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 01:45, 02:00,0.124,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 02:00, 02:15,0.173,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 02:15, 02:30,0.177,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 02:30, 02:45,0.169,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 02:45, 03:00,0.208,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 03:00, 03:15,0.165,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 03:15, 03:30,0.163,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 03:30, 03:45,0.109,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 03:45, 04:00,0.141,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 04:00, 04:15,0.126,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 04:15, 04:30,0.196,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 04:30, 04:45,0.182,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 04:45, 05:00,0.168,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 05:00, 05:15,0.207,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 05:15, 05:30,0.174,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 05:30, 05:45,0.102,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 05:45, 06:00,0.129,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 06:00, 06:15,0.104,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 06:15, 06:30,0.105,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 06:30, 06:45,0.208,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 06:45, 07:00,0.576,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 07:00, 07:15,1.057,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 07:15, 07:30,0.83,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 07:30, 07:45,0.863,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 07:45, 08:00,0.103,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 08:00, 08:15,0.106,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 08:15, 08:30,0.497,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 08:30, 08:45,0.513,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 08:45, 09:00,0.849,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 09:00, 09:15,0.938,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 09:15, 09:30,0.951,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 09:30, 09:45,0.987,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 09:45, 10:00,0.954,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 10:00, 10:15,0.477,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 10:15, 10:30,0.128,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 10:30, 10:45,0.11,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 10:45, 11:00,0.76,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 11:00, 11:15,1.295,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 11:15, 11:30,1.318,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 11:30, 11:45,1.665,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 11:45, 12:00,1.75,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 12:00, 12:15,1.622,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 12:15, 12:30,1.68,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 12:30, 12:45,1.073,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 12:45, 13:00,0.456,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 13:00, 13:15,0.468,A,Consumption
'1234567890,06/07/2025,06/08/2025 07:40:29, 13:15, 13:30,0.501,A,Consumption
