ESIID,USAGE_DATE,REVISION_DATE,USAGE_START_TIME,USAGE_END_TIME,USAGE_KWH,ESTIMATED_ACTUAL,CONSUMPTION_SURPLUSGENERATION
'1234567890,06/27/2025,06/28/2025 07:40:29, 00:00, 00:15,0.203,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 00:15, 00:30,0.162,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 00:30, 00:45,0.173,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 00:45, 01:00,0.154,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 01:00, 01:15,0.155,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 01:15, 01:30,0.171,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 01:30, 01:45,0.182,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 01:45, 02:00,0.168,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 02:00, 02:15,0.175,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 02:15, 02:30,0.173,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 02:30, 02:45,0.176,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 02:45, 03:00,0.135,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 03:00, 03:15,0.164,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 03:15, 03:30,0.137,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 03:30, 03:45,0.162,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 03:45, 04:00,0.151,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 04:00, 04:15,0.156,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 04:15, 04:30,0.129,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 04:30, 04:45,0.155,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 04:45, 05:00,0.128,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 05:00, 05:15,0.139,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 05:15, 05:30,0.162,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 05:30, 05:45,0.149,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 05:45, 06:00,0.165,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 06:00, 06:15,0.174,A,Consumption
'1234567890,06/27/2025,06/28/2025 07:40:29, 06:15, 06:30,0.162,A,Consumption
